fips,PST045212,PST045211,PST040210,PST120212,PST120211,POP010210,AGE135211,AGE295211,AGE775211,SEX255211,RHI125211,RHI225211,RHI325211,RHI425211,RHI525211,RHI625211,RHI725211,RHI825211,POP715211,POP645211,POP815211,EDU635211,EDU685211,VET605211,LFE305211,HSG010211,HSG445211,HSG096211,HSG495211,HSD410211,HSD310211,INC910211,INC110211,PVY020211,BZA010210,BZA110210,BZA115210,NES010210,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030211,LND110210,POP060210
08015,0,17932,17809,0.0,0.7,17809,4.2,16.3,20.5,46.8,94.9,1.7,1.3,0.7,0.1,1.3,9.7,86.1,83.0,3.5,6.5,90.7,32.2,2186,15.2,10082,74.5,7.4,244600,7715,2.13,26795,43684,9.7,859,5011,5.0,2069,3369,0.0,0.0,0.0,0.0,4.0,27.8,0,23550,252573,14982,49240,69,1013.40,17.6
08017,0,1876,1836,0.0,2.2,1836,6.6,24.5,17.8,50.3,97.1,0.6,0.9,0.7,0.1,0.7,10.3,87.1,87.8,6.7,8.2,84.1,15.6,128,13.2,952,79.6,5.3,83200,869,2.53,22877,47188,9.0,65,847,88.6,207,304,0.0,0.0,0.0,0.0,0.0,0.0,0,51173,12958,7276,407,0,1778.28,1.0
08019,0,9012,9088,0.0,-0.8,9088,4.5,16.5,13.3,47.9,95.9,0.8,1.0,0.6,0.0,1.7,5.4,91.4,85.6,3.5,3.7,96.5,39.9,868,31.9,5710,80.5,11.8,279600,4031,2.23,35345,62756,6.1,343,2535,-8.3,998,1193,0.0,0.0,0.0,0.0,0.0,0.0,0,6955,73119,8185,25036,16,395.23,23.0
08021,0,8291,8256,0.0,0.4,8256,7.2,27.9,15.6,50.4,93.3,0.6,3.4,0.5,0.2,2.0,55.2,42.5,91.2,4.1,39.2,82.0,20.6,672,24.4,4283,77.2,4.7,110200,3062,2.65,18094,34435,15.2,105,599,-30.5,654,893,0.0,0.0,0.0,0.0,0.0,0.0,0,3595,33081,4132,4499,13,1287.39,6.4
08023,0,3662,3524,0.0,3.9,3524,4.2,19.9,23.0,48.3,89.6,1.5,5.4,1.1,0.3,2.2,64.2,32.6,89.9,10.9,51.3,75.8,15.3,446,20.7,2683,76.8,4.3,102600,1325,2.68,18622,25949,22.2,47,198,-15.7,246,370,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5702,1726,0,22,1226.95,2.9
08025,0,5736,5823,0.0,-1.5,5823,3.6,13.3,11.2,28.7,84.7,9.4,3.3,1.1,0.0,1.4,28.9,58.0,74.6,6.2,14.9,68.9,10.7,733,24.1,1551,77.7,5.1,83600,1180,3.07,17746,40636,18.4,42,587,-0.8,188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15707,2427,0,2,787.42,7.4
08027,0,4205,4255,0.0,-1.2,4255,3.0,15.8,23.5,48.8,96.0,1.1,0.8,0.5,0.0,1.7,5.0,91.5,90.3,2.3,1.7,94.4,30.8,608,28.0,4014,84.1,4.6,225600,1827,2.09,28008,43358,11.5,143,563,-2.6,641,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58746,14820,5545,66,738.63,5.8
08029,0,30451,30952,0.0,-1.6,30952,5.3,21.6,21.0,49.8,95.5,0.7,1.3,0.6,0.1,1.8,14.3,82.7,83.2,4.6,10.5,87.0,17.7,3597,24.8,14692,74.6,5.6,198400,12660,2.33,23495,41856,14.1,883,6120,9.8,2819,4029,0.0,0.0,0.0,0.0,0.0,0.0,141382,60887,312871,10353,26912,50,1142.05,27.1
08031,0,619968,600008,0.0,3.3,600158,7.4,21.7,10.3,49.9,80.8,10.3,2.1,3.6,0.2,3.0,31.8,52.6,77.2,16.4,27.6,84.7,41.3,35047,24.6,286790,51.7,45.5,243400,258132,2.24,32051,47499,18.8,22055,368327,-10.4,53415,67500,4.3,1.1,3.7,0.0,8.7,30.2,5189894,14920938,6835351,11810,2279048,2685,153.00,3922.6
08033,0,2056,2064,0.0,-0.4,2064,6.1,21.9,20.2,48.5,93.5,0.5,3.0,0.1,0.1,2.7,4.7,89.3,81.5,0.3,2.8,88.1,15.5,184,21.2,1488,80.9,2.0,130800,871,2.34,22729,44077,12.4,45,193,3.2,167,349,0.0,0.0,0.0,0.0,0.0,0.0,0,19209,15039,7961,1659,0,1067.05,1.9
08035,0,292167,285465,0.0,2.3,285465,7.1,29.8,7.8,50.5,91.8,1.4,0.5,3.9,0.1,2.3,7.8,84.8,84.6,6.0,9.0,97.5,54.6,19942,27.4,108344,81.5,15.5,337900,100795,2.78,43461,101193,3.5,7450,77902,105.5,26863,32992,0.0,0.0,2.4,0.0,3.1,27.7,1950842,0,3765450,13846,435099,1295,840.25,339.7
08037,0,51854,52197,0.0,-0.7,52197,7.3,24.4,6.1,46.7,95.4,1.0,1.2,1.1,0.1,1.2,30.4,66.9,88.0,19.7,30.8,87.8,46.9,1737,20.6,31892,62.8,39.4,530200,18362,2.80,38174,70914,10.3,3204,29749,3.7,6489,9437,0.0,1.0,0.0,0.0,3.6,26.3,0,0,928788,18367,469696,53,1684.53,31.0
08039,0,23174,23086,0.0,0.4,23086,4.6,24.3,10.4,49.9,95.5,0.8,0.8,0.9,0.1,1.8,5.7,90.5,90.6,3.1,5.1,96.8,30.2,2226,40.9,8961,90.6,1.5,344200,8175,2.79,34527,79367,5.8,506,2009,-13.4,2455,3269,0.0,0.0,0.0,0.0,0.0,26.2,0,13792,80718,3558,6884,30,1850.85,12.5
08041,0,636963,622263,0.0,2.4,622263,7.1,25.7,10.2,50.0,84.3,6.7,1.3,2.9,0.4,4.4,15.4,71.7,77.6,7.1,11.4,92.8,35.1,77508,21.6,254559,65.6,22.2,217000,230620,2.57,28624,57079,11.7,15850,212715,1.3,42889,57475,2.5,0.7,3.0,0.1,4.9,31.4,0,2810614,7950151,13578,1153810,2220,2126.80,292.6
08043,0,47347,46824,0.0,1.1,46824,4.3,17.1,17.9,42.0,91.7,4.1,1.9,0.6,0.1,1.6,12.6,79.9,80.9,4.5,10.6,83.9,16.5,6383,24.1,19210,71.9,12.0,158200,17294,2.06,19657,38979,15.9,856,7875,-2.1,2866,4110,0.0,0.0,0.0,0.0,0.0,26.2,168772,0,352422,7444,40834,46,1533.07,30.5
08045,0,56270,56389,0.0,-0.2,56389,7.9,26.9,8.9,48.6,94.2,1.2,1.8,0.8,0.2,1.9,28.6,68.5,80.1,15.5,24.4,85.3,24.8,3629,28.1,23474,65.4,20.2,343700,20186,2.71,27901,63929,10.5,2521,18334,16.8,5803,8595,0.0,0.6,0.0,0.0,5.7,25.1,0,442167,1184677,22367,161174,33,2947.56,19.1
08047,0,5467,5441,0.0,0.5,5441,4.8,17.4,10.2,47.0,95.0,0.7,0.9,1.4,0.2,1.8,5.6,90.0,88.5,2.6,6.6,94.1,27.4,610,33.3,3580,70.5,13.2,320700,2442,2.13,33439,59394,9.8,109,4415,18.8,524,723,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3225,636,291507,16,149.90,36.3
08049,0,14548,14843,0.0,-2.0,14843,5.3,19.9,11.0,46.6,96.2,0.5,0.7,0.9,0.1,1.6,7.9,89.3,87.0,6.0,11.0,94.3,29.6,1418,19.2,16258,75.5,31.7,283200,5186,2.76,30519,64281,8.7,858,5444,-13.4,1875,2624,0.0,0.0,0.0,0.0,0.0,22.5,0,5107,193138,14227,73865,155,1846.33,8.0
08051,0,15408,15324,0.0,0.5,15324,4.8,17.9,9.2,45.9,94.3,0.5,2.6,0.8,0.0,1.8,8.8,88.0,69.8,5.6,11.1,92.7,47.0,1232,13.1,11537,58.2,29.2,338100,6351,2.22,28862,50073,13.8,1056,6475,-7.6,2159,3300,0.0,0.0,0.0,0.0,0.0,21.3,0,0,211576,14116,89685,50,3239.10,4.7
08053,0,830,843,0.0,-1.5,843,6.5,20.0,18.2,47.3,95.7,0.6,1.4,0.6,0.0,1.7,3.4,93.0,79.3,2.1,11.0,95.1,41.5,119,9.9,1388,78.6,3.1,284800,322,2.24,38528,77321,3.7,76,0,0.0,150,326,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7808,9362,3567,9,1117.25,0.8
08055,0,6520,6711,0.0,-2.8,6711,4.3,16.9,26.4,50.2,91.0,0.6,5.1,0.6,0.2,2.4,35.6,61.3,81.0,5.0,19.4,83.2,25.0,879,23.2,5092,69.0,9.5,149100,3096,1.94,22167,29737,22.5,173,1370,-9.2,608,938,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55321,7180,9712,30,1591.00,4.2
08057,0,1370,1394,0.0,-1.7,1394,3.9,17.7,19.6,47.5,96.7,0.3,1.6,0.1,0.0,1.3,10.5,87.4,88.2,1.8,5.0,90.1,21.8,239,16.5,1293,72.3,6.2,122600,736,1.98,24466,48571,15.1,66,322,48.4,164,127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19370,14149,2416,2,1613.72,0.9
08059,0,539884,534543,0.0,1.0,534543,5.5,21.8,13.1,50.3,92.4,1.3,1.2,2.7,0.1,2.2,14.6,79.6,83.8,6.1,10.2,93.2,39.7,44571,26.1,230174,71.4,24.9,259400,217763,2.41,35587,67827,8.5,16097,183719,0.7,49353,62249,0.6,0.6,2.7,0.0,5.2,30.2,6566636,2514091,7282158,13782,960467,958,764.21,699.5
08061,0,1433,1398,0.0,2.5,1398,5.8,22.6,21.2,50.8,97.3,0.3,0.6,0.0,0.0,1.8,6.1,92.2,90.9,2.7,4.5,91.2,23.0,116,16.3,803,71.2,3.2,75100,719,2.37,24098,41542,13.1,41,0,0.0,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0,27022,8036,6158,0,1,1767.77,0.8
08063,0,8142,8270,0.0,-1.5,8270,6.8,23.2,15.9,44.9,94.9,2.3,0.8,0.6,0.2,1.3,19.0,76.8,84.7,8.3,14.0,83.8,15.4,895,12.5,3515,70.4,8.3,115900,3003,2.47,21674,43194,11.3,254,1985,-0.7,666,834,0.0,0.0,0.0,0.0,0.0,39.3,0,166345,84356,10717,10306,0,2160.82,3.8
08065,0,7427,7310,0.0,1.6,7310,8.0,25.4,9.0,46.8,94.3,0.7,2.3,0.5,0.1,2.2,39.9,57.2,77.1,15.9,29.4,80.8,21.7,497,34.0,4239,67.4,16.5,171600,2648,2.59,21063,40543,22.2,196,1153,-14.6,523,796,0.0,0.0,0.0,0.0,0.0,26.6,0,0,51369,6540,12573,17,376.91,19.4
08067,0,51917,51334,0.0,1.1,51334,5.6,20.0,12.2,49.1,89.7,0.6,6.3,0.8,0.1,2.5,12.2,79.8,79.3,3.3,9.9,93.9,41.0,4085,21.0,25987,69.2,17.5,342800,20769,2.34,30592,56910,10.6,2316,18856,5.8,6061,8231,0.0,2.2,0.0,0.0,0.0,25.9,0,0,790433,15914,206242,154,1692.08,30.3
08069,0,305525,299630,0.0,2.0,299630,5.6,20.9,12.3,50.4,93.5,1.0,1.0,2.1,0.1,2.2,10.8,84.1,78.5,5.4,8.9,93.9,43.1,22395,22.2,133247,67.0,21.3,244600,118791,2.42,30276,57215,13.4,9378,101994,9.0,27088,34660,0.4,0.5,1.8,0.0,3.6,29.7,3226757,1265188,3922871,13672,604358,1192,2596.00,115.4
08071,0,15037,15507,0.0,-3.0,15507,5.3,20.2,18.5,48.6,91.8,1.7,3.5,0.9,0.1,2.1,42.2,53.4,81.0,3.6,14.8,83.5,18.2,1443,20.9,8219,69.0,11.1,147600,6356,2.37,22357,40617,18.1,395,3071,-6.2,1014,1558,0.0,0.0,0.0,0.0,13.0,25.9,0,51612,164359,10393,22369,22,4772.67,3.2
08073,0,5454,5467,0.0,-0.2,5467,5.8,19.7,16.9,41.7,90.8,5.7,1.1,0.9,0.0,1.5,12.7,78.8,78.9,5.5,11.5,79.9,12.3,644,15.6,2413,70.8,11.7,104600,1930,2.11,20579,43375,11.1,129,1228,-8.8,396,626,0.0,0.0,0.0,0.0,0.0,29.4,0,0,134696,25671,8400,4,2577.63,2.1
08075,0,22619,22709,0.0,-0.4,22709,5.0,19.5,14.8,43.1,92.4,4.1,1.3,0.8,0.1,1.2,15.7,78.0,80.8,5.6,10.3,87.5,16.4,2204,16.8,8996,70.3,11.1,121400,8126,2.63,23601,42324,15.0,594,5344,-6.3,1196,1396,0.0,0.0,0.0,0.0,2.9,21.9,0,0,281292,13454,23276,13,1838.55,12.4
08077,0,147083,146723,0.0,0.2,146723,6.8,23.4,15.2,50.3,94.5,0.9,1.5,0.9,0.1,2.1,13.6,82.7,79.6,4.0,9.0,89.8,26.1,14503,21.0,63202,71.9,15.4,222800,58288,2.42,27680,52986,12.7,4646,49484,14.1,11156,16079,0.0,0.9,0.0,0.0,4.0,26.7,539590,1179281,2389507,17279,268843,359,3328.97,44.1
08079,0,708,712,0.0,-0.6,712,3.1,14.0,22.9,48.9,96.9,0.4,0.8,0.7,0.0,1.1,2.5,94.4,95.1,2.2,3.9,97.6,39.7,113,14.6,1193,85.9,0.2,284700,368,1.85,50502,54375,7.1,62,159,-0.6,151,510,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6008,6239,9476,9,875.67,0.8
08081,0,13451,13795,0.0,-2.5,13795,7.5,26.5,11.1,48.8,95.9,0.4,1.2,0.6,0.1,1.7,14.8,82.2,86.6,6.3,11.1,86.5,14.1,1219,21.5,6208,74.4,13.3,178400,5347,2.48,23810,50758,13.3,430,3824,3.6,1007,0,0.0,0.0,0.0,0.0,0.0,0.0,0,73158,213043,15717,35307,10,4743.29,2.9
08083,0,25442,25535,0.0,-0.4,25535,6.4,22.9,17.1,50.5,84.5,0.5,12.2,0.5,0.1,2.1,11.6,74.7,85.1,1.9,12.0,89.2,26.1,2512,22.2,12182,71.1,9.0,191500,10950,2.28,25612,45623,16.9,773,6049,-10.3,2207,3068,0.0,2.1,0.0,0.0,0.0,31.4,0,52094,301379,12003,84913,9,2029.53,12.6
08085,0,41011,41276,0.0,-0.6,41276,6.3,24.3,18.5,50.8,94.8,0.6,1.9,0.7,0.1,1.9,20.3,76.9,82.3,8.1,14.2,84.6,22.9,3572,21.6,18383,72.8,9.2,202200,16591,2.42,23498,47479,12.6,1301,10758,6.0,3938,5538,0.0,0.0,0.0,0.0,5.1,29.7,218197,0,610875,15484,51053,51,2240.70,18.4
08087,0,28175,28159,0.0,0.1,28159,7.9,28.1,14.4,50.5,93.3,3.0,1.3,0.6,0.3,1.4,34.4,61.2,80.0,13.6,26.0,78.1,14.6,1913,16.3,11503,63.4,13.9,136700,10513,2.59,19753,42792,14.9,653,8460,2.0,1757,2137,0.0,0.0,0.0,0.0,7.9,24.1,0,0,232820,8450,27652,10,1280.43,22.0
08089,0,18865,18831,0.0,0.2,18831,6.4,24.5,18.5,51.2,92.2,1.1,3.2,0.9,0.1,2.5,40.5,56.2,83.6,3.8,18.7,80.6,13.6,1685,17.1,8949,64.3,13.2,93300,7453,2.43,17396,31246,25.7,474,4508,-12.4,1129,1586,0.0,0.0,0.0,0.0,12.1,37.3,0,59844,171450,9166,20313,3,1261.96,14.9
08091,0,4356,4436,0.0,-1.8,4436,3.6,17.8,18.7,50.6,97.0,0.3,0.6,0.6,0.1,1.4,5.1,92.4,81.7,3.1,7.0,96.9,42.1,524,25.4,3133,75.5,8.5,442600,1688,2.58,31329,61935,7.2,273,952,20.4,892,1117,0.0,0.0,0.0,0.0,0.0,26.5,0,1022,26977,6131,21247,19,541.59,8.2
08093,0,16089,16206,0.0,-0.7,16206,4.4,18.1,12.8,47.3,95.5,0.5,1.1,0.7,0.0,2.1,4.9,91.3,88.0,2.3,3.1,94.8,33.8,1776,40.8,14109,88.7,1.0,246100,7000,2.31,30908,61284,6.5,449,1216,-9.0,1798,2313,0.0,0.0,0.0,0.0,0.0,28.0,0,3435,55409,3266,11083,73,2193.85,7.4
08095,0,4399,4442,0.0,-1.0,4442,6.0,24.1,20.5,50.5,96.9,0.7,0.8,0.6,0.2,0.9,19.1,78.6,83.6,10.7,16.8,85.8,19.3,379,15.2,2090,73.0,7.7,121200,1792,2.41,20995,44717,12.0,131,963,-5.0,375,324,0.0,0.0,0.0,0.0,0.0,27.5,0,150858,45616,10207,1880,2,687.93,6.5
08097,0,17102,17148,0.0,-0.3,17148,4.2,17.2,12.6,47.3,96.2,0.7,0.4,1.4,0.1,1.3,9.1,87.7,85.3,11.3,15.6,95.5,56.5,1041,17.4,13150,66.6,37.5,664300,7401,2.24,57179,68242,9.6,1573,15401,-0.6,3462,5100,0.0,0.0,0.0,0.0,2.9,26.5,0,64678,399540,26461,270848,33,970.70,17.7
08099,0,12549,12551,0.0,0.0,12551,7.6,27.3,14.6,50.4,96.0,0.7,1.6,0.4,0.0,1.3,35.7,62.0,77.4,11.0,25.6,80.9,18.9,954,14.4,5905,66.4,14.9,83100,4996,2.44,19337,34513,20.5,354,2958,-31.0,898,1328,0.0,0.0,0.0,0.0,0.0,13.2,0,81975,146970,11300,16282,2,1638.40,7.7
08101,0,160545,159063,0.0,0.9,159063,6.5,24.2,15.6,50.8,91.1,2.4,2.9,1.0,0.1,2.4,41.6,53.9,82.8,3.6,13.9,85.7,21.5,15415,20.2,69966,68.5,15.8,140700,61858,2.48,22056,41273,17.8,3155,46849,-3.1,8215,10232,0.6,1.5,1.7,0.0,17.1,29.1,1705822,431008,1864599,12080,220852,118,2386.10,66.7
08103,0,6782,6666,0.0,1.7,6666,7.6,24.9,12.5,48.1,94.8,0.9,1.3,0.4,0.2,2.3,10.8,85.2,80.5,4.9,8.9,93.3,23.0,621,22.5,3344,72.9,15.5,201600,2499,2.26,27771,63125,11.4,249,1845,16.8,587,825,0.0,0.0,0.0,0.0,0.0,30.7,0,0,54732,8831,11303,16,3220.93,2.1
08105,0,11956,11982,0.0,-0.2,11982,6.5,24.8,16.5,50.1,93.8,0.6,3.1,0.5,0.1,2.0,43.3,54.0,86.8,6.0,22.2,85.2,19.2,1006,19.7,6613,73.0,9.5,141600,3960,2.94,18762,37885,17.3,363,2948,7.7,1058,1791,0.0,0.0,0.0,0.0,16.1,24.6,0,218177,110165,9480,14191,14,911.96,13.1
08107,0,23239,23509,0.0,-1.1,23509,5.3,20.3,8.9,47.0,96.6,0.5,0.6,0.8,0.1,1.3,6.9,90.4,81.4,3.5,4.9,97.3,47.9,1339,17.5,16483,72.5,29.9,434700,9929,2.30,34435,64230,7.0,1574,15948,-8.9,3534,4913,0.0,0.5,0.0,0.0,0.0,20.3,0,187821,421473,18866,184368,42,2362.03,10.0
08109,0,6228,6108,0.0,2.0,6108,6.7,22.2,14.9,48.8,93.5,0.6,3.0,0.9,0.0,2.0,39.8,56.5,87.1,11.6,33.2,77.3,20.1,503,20.7,3870,70.7,7.7,131400,2695,2.27,20194,33672,25.3,126,773,15.9,581,501,0.0,0.0,0.0,0.0,0.0,0.0,0,57075,20857,3039,0,25,3168.53,1.9
08111,0,692,699,0.0,-1.0,699,4.5,17.3,11.8,42.3,96.0,0.0,0.3,1.0,0.0,2.7,12.9,84.5,82.3,4.5,10.2,90.6,26.5,83,12.5,758,47.5,30.7,259500,404,1.97,25839,36378,23.7,67,179,132.5,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6624,11540,5079,1,387.49,1.8
08113,0,7490,7359,0.0,1.8,7359,6.0,19.2,7.9,45.9,95.7,0.6,1.2,0.8,0.1,1.6,9.4,87.6,76.9,8.0,9.9,95.7,50.4,382,17.7,6708,61.1,40.2,487100,3453,2.13,44490,66789,7.2,637,4934,16.1,1580,2294,0.0,0.0,0.0,0.0,3.1,23.3,0,0,97815,13114,77135,28,1286.61,5.7
08115,0,2364,2379,0.0,-0.6,2379,4.8,18.9,23.7,49.8,96.4,0.4,0.8,0.9,0.0,1.5,12.3,84.9,83.9,2.4,8.4,85.2,15.0,272,17.9,1415,74.4,10.4,83500,1070,2.18,23515,36797,14.9,72,410,-20.8,225,282,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33331,14305,1697,0,548.04,4.3
08117,0,27972,27994,0.0,-0.1,27994,5.4,17.2,8.5,45.2,95.9,1.0,0.5,1.0,0.1,1.5,14.3,82.6,82.0,12.6,15.9,94.7,49.2,1408,16.9,30005,68.6,58.3,465200,11001,2.45,35218,67915,10.1,2096,20766,5.8,4039,5751,0.0,0.0,0.0,0.0,0.0,27.5,0,0,641013,24434,281619,154,608.36,46.0
08119,0,23356,23350,0.0,0.0,23350,4.3,20.0,14.0,49.1,95.0,0.7,1.1,0.8,0.1,2.3,5.6,90.2,88.8,2.2,5.6,94.1,29.9,3231,33.4,12708,84.5,4.2,229600,9051,2.51,28569,57931,7.5,696,5199,-1.9,2524,3429,0.0,0.0,0.0,0.0,0.0,31.0,0,26287,169017,7771,128005,55,557.06,41.9
08121,0,4770,4814,0.0,-0.9,4814,5.6,22.3,19.4,48.8,97.3,0.7,0.2,0.4,0.1,1.3,8.8,89.0,81.1,4.0,6.6,87.0,18.6,375,20.0,2442,70.7,5.3,117000,2089,2.19,24814,43945,11.8,101,476,-36.4,388,265,0.0,0.0,0.0,0.0,0.0,0.0,0,42615,23053,5015,1542,1,2518.03,1.9
08123,0,258638,252825,0.0,2.3,252825,7.7,27.5,9.9,49.8,93.5,1.3,1.7,1.3,0.1,2.1,28.5,67.3,81.6,9.0,18.2,85.2,25.6,17167,25.7,97031,71.1,16.2,193300,88242,2.75,25233,55825,13.8,5163,64621,13.7,18124,23024,0.6,1.4,1.5,0.0,0.0,25.4,4193672,0,2246115,9272,217231,889,3987.24,63.4
08125,0,10100,10043,0.0,0.6,10043,7.6,26.4,16.0,50.2,97.4,0.4,0.8,0.4,0.2,0.8,22.0,76.5,80.5,11.0,16.3,86.4,16.4,598,15.4,4463,68.5,6.4,117700,3839,2.56,21825,44991,8.0,356,2629,20.3,929,1031,0.0,0.0,0.0,0.0,0.0,0.0,0,193564,106085,11074,8777,3,2364.41,4.2
09000,3590347,3586717,3574097,0.5,0.4,3574097,5.5,22.4,14.4,51.3,82.3,11.1,0.5,4.0,0.1,2.0,13.8,70.9,88.0,13.3,20.8,88.6,35.7,235132,24.7,1494019,68.9,34.6,293100,1360115,2.53,37627,69243,9.5,89234,1436992,-7.1,255793,332150,4.4,0.5,3.3,0.0,4.2,28.1,58404898,107917037,52165480,14953,9138437,3173,4842.36,738.1
09001,0,925899,916829,0.0,1.0,916829,6.0,24.4,13.7,51.3,80.9,11.8,0.5,4.9,0.1,1.8,17.4,66.0,89.4,20.1,27.7,88.4,44.0,45204,28.2,362739,70.4,35.4,466700,332139,2.68,48922,82558,8.3,27027,393952,-11.5,84224,108910,4.7,0.4,3.3,0.0,5.9,28.6,20028377,78881637,15702222,17661,1861946,937,624.89,1467.2
09003,0,894705,894014,0.0,0.1,894014,5.6,22.4,14.7,51.6,78.2,14.6,0.5,4.5,0.1,2.1,15.7,65.8,87.3,14.4,23.8,87.3,33.9,57628,22.0,375454,66.3,38.6,248000,348438,2.47,33991,64007,11.0,22843,442369,-7.2,54638,72906,6.3,0.5,3.9,0.0,4.1,25.9,15016177,15631406,13820736,15811,1637963,600,735.10,1216.2
09005,0,188789,189927,0.0,-0.6,189927,4.6,21.0,16.4,50.8,94.9,1.7,0.3,1.7,0.1,1.5,4.8,90.9,91.4,6.3,9.1,91.3,32.7,15886,26.7,88045,78.9,21.5,279600,76477,2.44,37249,71497,6.1,4969,51583,-12.4,16926,21435,1.6,0.6,1.5,0.0,1.1,28.5,0,0,2458157,13043,245161,111,920.56,206.3
09007,0,166043,165676,0.0,0.2,165676,4.8,20.7,15.9,51.1,90.3,5.0,0.2,2.6,0.1,1.8,5.0,86.1,89.4,7.6,10.7,93.0,38.3,13218,24.6,75270,76.1,22.8,306900,66798,2.37,39347,77095,5.9,4220,57798,-4.4,12938,15693,1.3,0.4,3.4,0.2,1.5,28.0,3336020,953882,2129195,12980,293408,190,369.30,448.6
09009,0,861113,862477,0.0,-0.2,862477,5.5,21.9,14.6,51.8,79.9,13.7,0.4,3.7,0.1,2.1,15.4,67.2,87.8,11.6,20.4,87.8,32.3,55301,24.1,363231,64.8,40.1,270900,330396,2.51,32509,62497,11.4,19607,321031,-5.3,55320,74477,5.0,0.5,3.7,0.0,4.4,28.2,10493031,9890749,11785336,13970,1345875,689,604.51,1426.7
09011,0,273502,274055,0.0,-0.2,274055,5.3,21.2,14.6,50.1,84.8,6.5,1.0,4.3,0.1,3.2,8.8,78.1,84.7,8.5,13.8,90.1,30.9,26181,22.6,121662,69.4,28.3,265700,107115,2.42,33478,67010,7.7,5791,107017,1.2,15886,21733,2.1,0.9,2.8,0.0,2.6,28.2,0,0,3882978,14682,3444661,209,664.88,412.2
09013,0,152507,152691,0.0,-0.1,152691,4.4,19.7,12.3,49.5,90.7,3.7,0.2,3.6,0.1,1.7,4.6,87.0,84.6,6.7,9.9,92.4,36.5,11229,25.1,58273,76.4,24.3,266300,54386,2.54,33929,80333,6.7,2486,29156,0.0,9209,11698,0.0,0.0,2.9,0.0,1.8,32.5,1021759,214311,1206302,8140,173091,333,410.21,372.2
09015,0,118151,118428,0.0,-0.2,118428,5.3,21.8,13.2,50.4,93.2,2.8,0.6,1.3,0.1,2.0,9.9,85.1,87.7,4.6,12.6,85.5,22.0,10485,25.8,49345,70.9,26.6,227000,44366,2.56,27634,60063,10.9,2149,28270,-9.3,6652,8491,0.9,0.8,1.9,0.0,0.0,24.4,1776526,546686,1180554,10120,136332,104,512.91,230.9
10000,917092,908137,897934,2.1,1.1,897934,6.1,22.6,14.7,51.5,71.7,21.9,0.7,3.4,0.1,2.3,8.4,65.1,85.8,8.3,12.3,87.4,28.0,77593,24.6,409757,73.0,17.5,244100,332837,2.60,29659,59317,11.2,24290,359007,-4.8,53854,74573,8.7,0.0,4.0,0.0,2.1,26.1,25679939,5727401,14202083,16421,1910770,2954,1948.54,460.8
10001,0,164834,162310,0.0,1.6,162310,6.7,24.5,13.9,51.8,69.2,24.6,0.7,2.2,0.1,3.1,6.0,64.9,86.0,4.9,8.8,84.9,20.0,17197,25.1,66241,72.4,13.0,208300,57629,2.70,24374,54783,12.4,3200,46405,4.5,8597,11242,10.4,0.8,3.8,0.0,2.5,26.2,2361835,0,2589237,17024,447861,680,586.18,276.9
10003,0,541971,538479,0.0,0.6,538479,6.1,22.8,12.5,51.5,68.5,24.3,0.4,4.5,0.1,2.1,9.0,61.3,84.8,9.9,14.3,88.9,32.7,38920,24.6,218418,70.5,22.7,254400,199922,2.60,31988,64158,10.7,15655,255149,-9.6,31427,43660,10.1,0.0,5.1,0.0,2.1,26.5,20268769,0,8633413,16358,999186,695,426.29,1263.2
10005,0,200330,197145,0.0,1.6,197145,5.8,20.2,21.3,51.2,82.4,13.0,1.3,1.1,0.1,1.9,8.9,75.4,88.2,6.8,9.9,85.3,21.9,21476,23.9,125098,79.9,10.7,246900,75286,2.54,27580,53215,11.5,5363,56833,12.0,13830,20285,4.5,0.5,1.6,0.0,1.7,24.3,3049335,0,2979433,16103,463723,1579,936.08,210.6
11000,632323,619020,601723,5.1,2.9,601723,5.9,17.0,11.4,52.7,42.4,50.7,0.6,3.7,0.1,2.5,9.5,35.3,80.4,13.3,14.5,87.1,50.5,31119,29.6,298902,42.8,61.8,442600,260136,2.13,43993,61835,18.2,21502,463076,11.6,46010,55887,28.2,0.9,5.9,0.0,6.1,34.5,332844,2117990,3843716,6555,4278171,4612,61.05,9856.5
11001,0,617996,601723,0.0,2.7,601723,5.9,17.0,11.4,52.7,42.4,50.7,0.6,3.7,0.1,2.5,9.5,35.3,80.4,13.3,14.5,87.1,50.5,31119,29.6,298902,42.8,61.8,442600,260136,2.13,43993,61835,18.2,21502,463076,11.6,46010,55887,28.2,0.9,5.9,0.0,6.1,34.5,332844,2117990,3843716,6555,4278171,4612,61.05,9856.6
